source_file,raw_text
Sparta Day 11 December 2019.txt,"Wednesday 11 December 2019
London Academy

BERRY GAMMEL -  Psychometrics: 71/100, Presentation: 16/32
MORITZ MOSEDALL -  Psychometrics: 54/100, Presentation: 21/32
NERTI WELFAIR -  Psychometrics: 63/100, Presentation: 18/32
SANDRO PRATCHETT -  Psychometrics: 53/100, Presentation: 19/32
OLIA LINCOLN -  Psychometrics: 62/100, Presentation: 18/32
CARIL BAYLY -  Psychometrics: 58/100, Presentation: 21/32
GIANINA SHEVELIN -  Psychometrics: 51/100, Presentation: 14/32
CHARLOTTE LAXE -  Psychometrics: 58/100, Presentation: 27/32
CORI DOCWRA -  Psychometrics: 56/100, Presentation: 20/32
BESSY TURPIE -  Psychometrics: 62/100, Presentation: 23/32
EL SHEPSTONE -  Psychometrics: 53/100, Presentation: 17/32
NAHUM RIDDOCK -  Psychometrics: 65/100, Presentation: 21/32
BERNI TORRA -  Psychometrics: 54/100, Presentation: 19/32
HORTEN KOOMAR -  Psychometrics: 50/100, Presentation: 18/32
HALEY CHMIEL -  Psychometrics: 42/100, Presentation: 15/32
ALLINA BUTTFIELD -  Psychometrics: 57/100, Presentation: 18/32
MARI LOTTERINGTON -  Psychometrics: 50/100, Presentation: 22/32
ELBERTINE ANGLISS -  Psychometrics: 45/100, Presentation: 24/32
EDDIE MARA -  Psychometrics: 60/100, Presentation: 23/32
WILLI DIBNAH -  Psychometrics: 57/100, Presentation: 22/32
DOMENIC COULTER -  Psychometrics: 64/100, Presentation: 19/32
JOHNNA TARBIN -  Psychometrics: 52/100, Presentation: 25/32
RHYS AYTON -  Psychometrics: 41/100, Presentation: 17/32
RIOBARD COLLCOTT -  Psychometrics: 52/100, Presentation: 23/32
AMALIA SHEPPARD -  Psychometrics: 56/100, Presentation: 22/32
RENE STENNINGS -  Psychometrics: 52/100, Presentation: 22/32
PIPER HAWSON -  Psychometrics: 56/100, Presentation: 22/32
DORETTA LANGDON -  Psychometrics: 58/100, Presentation: 25/32
IMELDA FOWKES -  Psychometrics: 44/100, Presentation: 24/32
CLAUDIAN COPP -  Psychometrics: 47/100, Presentation: 18/32
FREE SIMMGEN -  Psychometrics: 56/100, Presentation: 15/32
MILLY HUGNIN -  Psychometrics: 66/100, Presentation: 22/32
ELISSA KNOWLES -  Psychometrics: 50/100, Presentation: 22/32
"
Sparta Day 11 July 2019.txt,"Thursday 11 July 2019
Birmingham Academy

ZACHARIAS RESTORICK -  Psychometrics: 58/100, Presentation: 22/32
BENITA ENEFER -  Psychometrics: 52/100, Presentation: 20/32
ROANA SANGER -  Psychometrics: 56/100, Presentation: 20/32
CHERRITA MCGILLEGHOLE -  Psychometrics: 52/100, Presentation: 25/32
ORTENSIA WINSCOMB -  Psychometrics: 53/100, Presentation: 26/32
MICHELLE DUNGEE -  Psychometrics: 45/100, Presentation: 20/32
LISSA PUMFRETT -  Psychometrics: 59/100, Presentation: 18/32
HEWET DERWIN -  Psychometrics: 62/100, Presentation: 25/32
WILHELM JOUANET -  Psychometrics: 63/100, Presentation: 23/32
BARI STREATFIELD -  Psychometrics: 59/100, Presentation: 22/32
RIK WAREN -  Psychometrics: 64/100, Presentation: 18/32
VIVYAN ROBUCHON -  Psychometrics: 61/100, Presentation: 17/32
DANA OLDERSHAW -  Psychometrics: 49/100, Presentation: 18/32
WHITMAN PONTER -  Psychometrics: 49/100, Presentation: 23/32
SHAY OBEE -  Psychometrics: 52/100, Presentation: 18/32
FAYETTE VATINI -  Psychometrics: 42/100, Presentation: 18/32
HORATIUS BRANCH -  Psychometrics: 58/100, Presentation: 15/32
MELAMIE STREAT -  Psychometrics: 48/100, Presentation: 22/32
FLORIS RIZZETTI -  Psychometrics: 51/100, Presentation: 22/32
ADELAIDA PIRSON -  Psychometrics: 57/100, Presentation: 27/32
ESTER MCTERRELLY -  Psychometrics: 63/100, Presentation: 20/32
LURLINE STIRTLE -  Psychometrics: 57/100, Presentation: 23/32
ANNECORINNE KERTESS -  Psychometrics: 49/100, Presentation: 18/32
GAELAN CORDS -  Psychometrics: 59/100, Presentation: 12/32
COBBY WIXEY -  Psychometrics: 49/100, Presentation: 18/32
BELLE CATHERALL -  Psychometrics: 53/100, Presentation: 23/32
LORY BRUCKMAN -  Psychometrics: 53/100, Presentation: 19/32
RUFE DEVON -  Psychometrics: 51/100, Presentation: 16/32
ZACHERIE BESWELL -  Psychometrics: 58/100, Presentation: 20/32
MAME THEURER -  Psychometrics: 39/100, Presentation: 20/32
MAGGIE DOLDEN -  Psychometrics: 53/100, Presentation: 28/32
GAGE FEVERYEAR -  Psychometrics: 63/100, Presentation: 19/32
VIRGINIA BURDGE -  Psychometrics: 57/100, Presentation: 18/32
ARLETTE PICKLES -  Psychometrics: 61/100, Presentation: 17/32
MADELEINE BRUNICKE -  Psychometrics: 67/100, Presentation: 16/32
SINCLAIR BONDER -  Psychometrics: 60/100, Presentation: 26/32
"
Sparta Day 11 June 2019.txt,"Tuesday 11 June 2019
London Academy

SIOUXIE ROGAN -  Psychometrics: 60/100, Presentation: 16/32
CHARLEAN BALSTON -  Psychometrics: 53/100, Presentation: 20/32
MAXI HIGHWOOD -  Psychometrics: 48/100, Presentation: 25/32
ANTONI CANEY -  Psychometrics: 66/100, Presentation: 17/32
DIANA WEBBY -  Psychometrics: 61/100, Presentation: 18/32
MALVINA WHITEFORD -  Psychometrics: 53/100, Presentation: 24/32
STEWART STAPLEFORD -  Psychometrics: 44/100, Presentation: 21/32
JAYNE ANDRIVEAU -  Psychometrics: 62/100, Presentation: 26/32
WORTHINGTON RICHFORD -  Psychometrics: 59/100, Presentation: 18/32
DONALT JULYAN -  Psychometrics: 59/100, Presentation: 17/32
MONAH MENCI -  Psychometrics: 62/100, Presentation: 12/32
DEV MCPHERSON -  Psychometrics: 64/100, Presentation: 26/32
SHANDEIGH BIRCHETT -  Psychometrics: 47/100, Presentation: 22/32
VINCENTY ROUBAY -  Psychometrics: 72/100, Presentation: 20/32
MELAMIE KEERS -  Psychometrics: 61/100, Presentation: 22/32
DOY TAMS -  Psychometrics: 58/100, Presentation: 22/32
MERILEE WHEELBAND -  Psychometrics: 47/100, Presentation: 23/32
MARYANNA SEENEY -  Psychometrics: 50/100, Presentation: 18/32
EVANGELIN GORGES -  Psychometrics: 66/100, Presentation: 22/32
SEAN DILLAWAY -  Psychometrics: 54/100, Presentation: 22/32
GISELA SCHACHTER -  Psychometrics: 65/100, Presentation: 20/32
PHEDRA BERRIBALL -  Psychometrics: 56/100, Presentation: 18/32
SHERWOOD CAHAN -  Psychometrics: 42/100, Presentation: 11/32
BYROM SAWDAY -  Psychometrics: 54/100, Presentation: 21/32
JOANNA EGGERTON -  Psychometrics: 51/100, Presentation: 22/32
SHAYNE DE DOMENICO -  Psychometrics: 54/100, Presentation: 20/32
PETRONILLA ZIEMENS -  Psychometrics: 56/100, Presentation: 19/32
NIKOLAUS GULLEFANT -  Psychometrics: 54/100, Presentation: 19/32
AUBERON WERNY -  Psychometrics: 52/100, Presentation: 17/32
FORSTER CLINES -  Psychometrics: 60/100, Presentation: 18/32
PRENTICE VAN DER HOEVEN -  Psychometrics: 60/100, Presentation: 23/32
"
Sparta Day 11 September 2019.txt,"Wednesday 11 September 2019
London Academy

MANON CLUTTERHAM -  Psychometrics: 59/100, Presentation: 26/32
RAMON HINCHCLIFFE -  Psychometrics: 56/100, Presentation: 18/32
JENINE IVASHKOV -  Psychometrics: 53/100, Presentation: 24/32
PEBROOK EYDEL -  Psychometrics: 58/100, Presentation: 23/32
BETTE-ANN FERRIERES -  Psychometrics: 43/100, Presentation: 27/32
CHRISSY BARTHOLIN -  Psychometrics: 55/100, Presentation: 19/32
JERE AMOR -  Psychometrics: 50/100, Presentation: 17/32
AMANDA LILL -  Psychometrics: 59/100, Presentation: 21/32
FIONA SANDLE -  Psychometrics: 60/100, Presentation: 17/32
MALINA CASACCIA -  Psychometrics: 65/100, Presentation: 23/32
ANDREAS MEHMET -  Psychometrics: 58/100, Presentation: 19/32
LIANA JOHANNES -  Psychometrics: 39/100, Presentation: 21/32
KEEFE MIRFIN -  Psychometrics: 53/100, Presentation: 23/32
WYATT TRIPPACK -  Psychometrics: 57/100, Presentation: 16/32
DIETRICH SABATER -  Psychometrics: 51/100, Presentation: 23/32
DOROTHEA BIDNALL -  Psychometrics: 54/100, Presentation: 21/32
RENIE ELLIN -  Psychometrics: 63/100, Presentation: 15/32
GERY MARCHMENT -  Psychometrics: 50/100, Presentation: 19/32
HILLARY THOULESS -  Psychometrics: 54/100, Presentation: 23/32
MARIEL BARTEL -  Psychometrics: 53/100, Presentation: 17/32
CHELSY REGUS -  Psychometrics: 48/100, Presentation: 18/32
GUILLAUME RUBURY -  Psychometrics: 41/100, Presentation: 19/32
TEODORA WHAPLINGTON -  Psychometrics: 57/100, Presentation: 21/32
ELFRIDA REECE -  Psychometrics: 66/100, Presentation: 17/32
CORRY SIVETER -  Psychometrics: 42/100, Presentation: 24/32
JILLIAN WENN -  Psychometrics: 57/100, Presentation: 18/32
ELSA WOONTON -  Psychometrics: 54/100, Presentation: 23/32
RACHELE SHAPLIN -  Psychometrics: 65/100, Presentation: 17/32
MERWYN BREMEYER -  Psychometrics: 55/100, Presentation: 19/32
DANNI GURDON -  Psychometrics: 53/100, Presentation: 17/32
VERONIKE ALENOV -  Psychometrics: 53/100, Presentation: 22/32
STEPHAN TIDBALD -  Psychometrics: 61/100, Presentation: 17/32
CHRISSE SANTOSTEFANO. -  Psychometrics: 57/100, Presentation: 25/32
HELYN SAHNOW -  Psychometrics: 67/100, Presentation: 16/32
HOMERUS HEIGHTON -  Psychometrics: 58/100, Presentation: 17/32
FREDIA RUOS -  Psychometrics: 64/100, Presentation: 17/32
HARRIETTA BUTEN -  Psychometrics: 53/100, Presentation: 23/32
GLYNDA CANCELLARIO -  Psychometrics: 48/100, Presentation: 21/32
SARITA WEEDON -  Psychometrics: 66/100, Presentation: 19/32
DARWIN VLASOV -  Psychometrics: 51/100, Presentation: 25/32
"
Sparta Day 12 December 2019.txt,"Thursday 12 December 2019
Birmingham Academy

HI ROMKE -  Psychometrics: 48/100, Presentation: 13/32
GERTRUDA SYDDIE -  Psychometrics: 53/100, Presentation: 24/32
LOELLA THOMEL -  Psychometrics: 45/100, Presentation: 22/32
DNIREN BARLAS -  Psychometrics: 52/100, Presentation: 19/32
JO ANN BEEKE -  Psychometrics: 51/100, Presentation: 26/32
MART HAGGERSTONE -  Psychometrics: 57/100, Presentation: 23/32
PATRICE MILHENCH -  Psychometrics: 55/100, Presentation: 23/32
SOLLY REEK -  Psychometrics: 55/100, Presentation: 22/32
DAMIAN BRIMBLECOMBE -  Psychometrics: 41/100, Presentation: 19/32
FAWNE KEEN -  Psychometrics: 58/100, Presentation: 22/32
ABRAN HAWSON -  Psychometrics: 47/100, Presentation: 13/32
JACQUELYNN SAVIN -  Psychometrics: 53/100, Presentation: 23/32
MATTHEW TUMILSON -  Psychometrics: 54/100, Presentation: 20/32
BRIDGETTE ANTOS -  Psychometrics: 65/100, Presentation: 26/32
LESLIE LOCHHEAD -  Psychometrics: 41/100, Presentation: 20/32
CHET BEAN -  Psychometrics: 58/100, Presentation: 19/32
KATHRYN STURE -  Psychometrics: 54/100, Presentation: 17/32
GERRIE DOMENGET -  Psychometrics: 66/100, Presentation: 16/32
GENOVERA MATTEK -  Psychometrics: 54/100, Presentation: 21/32
DAWN PETLYURA -  Psychometrics: 65/100, Presentation: 15/32
ERYN LICENCE -  Psychometrics: 57/100, Presentation: 17/32
LEMAR KINGSNOD -  Psychometrics: 45/100, Presentation: 26/32
GAULTIERO VELDSTRA -  Psychometrics: 40/100, Presentation: 23/32
BRANDTR RODELL -  Psychometrics: 60/100, Presentation: 14/32
JORDAN CRISTOFORETTI -  Psychometrics: 56/100, Presentation: 21/32
CHAIM INSEAL -  Psychometrics: 57/100, Presentation: 22/32
"
Sparta Day 12 February 2019.txt,"Tuesday 12 February 2019
London Academy

WILFRID WARDE -  Psychometrics: 42/100, Presentation: 16/32
WASH RICHARDES -  Psychometrics: 60/100, Presentation: 16/32
REDD JURGES -  Psychometrics: 64/100, Presentation: 19/32
TOMMY EVANS -  Psychometrics: 61/100, Presentation: 21/32
STEPHANUS KENWOOD -  Psychometrics: 58/100, Presentation: 18/32
SIWARD LUTEN -  Psychometrics: 45/100, Presentation: 21/32
ADRIA ZORRO -  Psychometrics: 57/100, Presentation: 23/32
AUDRE THOMERSON -  Psychometrics: 58/100, Presentation: 19/32
IRVIN CLAYHILL -  Psychometrics: 55/100, Presentation: 14/32
DARCIE BALDETTI -  Psychometrics: 47/100, Presentation: 15/32
KIZZEE TOYNE -  Psychometrics: 49/100, Presentation: 18/32
ROBBIN DUCHESNE -  Psychometrics: 59/100, Presentation: 15/32
GERTRUD NIND -  Psychometrics: 53/100, Presentation: 23/32
ALOIN ASHMENT -  Psychometrics: 54/100, Presentation: 19/32
SOPHIE BOSSE -  Psychometrics: 59/100, Presentation: 18/32
YEVETTE RIMBAULT -  Psychometrics: 49/100, Presentation: 15/32
DINA DURBYN -  Psychometrics: 59/100, Presentation: 23/32
SKELLY BHAR -  Psychometrics: 48/100, Presentation: 21/32
KENN WOOLNER -  Psychometrics: 48/100, Presentation: 21/32
LEONHARD SOGG -  Psychometrics: 68/100, Presentation: 16/32
TABITHA VOWDON -  Psychometrics: 58/100, Presentation: 23/32
INNA KIDMAN -  Psychometrics: 63/100, Presentation: 25/32
RANDI LEBOURN -  Psychometrics: 60/100, Presentation: 18/32
ARMSTRONG HURSTHOUSE -  Psychometrics: 44/100, Presentation: 14/32
KIEL MCMULLEN -  Psychometrics: 50/100, Presentation: 20/32
VAIL NOEN -  Psychometrics: 54/100, Presentation: 16/32
DUKEY PADDEMORE -  Psychometrics: 51/100, Presentation: 17/32
AUBERT GREALLY -  Psychometrics: 53/100, Presentation: 21/32
MANYA AJSIK -  Psychometrics: 54/100, Presentation: 19/32
ERVIN JERCHE -  Psychometrics: 53/100, Presentation: 22/32
ALLYN MCCRUM -  Psychometrics: 61/100, Presentation: 15/32
"
Sparta Day 12 June 2019.txt,"Wednesday 12 June 2019
London Academy

SINCLAIR BREISSAN -  Psychometrics: 60/100, Presentation: 19/32
JEANETTE WANKEL -  Psychometrics: 67/100, Presentation: 19/32
JEHU VAN ARSDALL -  Psychometrics: 52/100, Presentation: 14/32
HADRIAN CORNAU -  Psychometrics: 49/100, Presentation: 22/32
ABRAN ODAMS -  Psychometrics: 58/100, Presentation: 24/32
JEANNE BRAYNE -  Psychometrics: 65/100, Presentation: 18/32
CAMEL MIGUET -  Psychometrics: 63/100, Presentation: 18/32
ZEB TIPPINGS -  Psychometrics: 57/100, Presentation: 17/32
DORENE FRANSCHINI -  Psychometrics: 54/100, Presentation: 19/32
CALE DE QUESNE -  Psychometrics: 42/100, Presentation: 24/32
CHARMAIN DIBEN -  Psychometrics: 50/100, Presentation: 24/32
CONSOLATA MAUDLEN -  Psychometrics: 51/100, Presentation: 13/32
MUHAMMAD PERCY -  Psychometrics: 58/100, Presentation: 20/32
PHINEAS FILSHIN -  Psychometrics: 57/100, Presentation: 25/32
WESTBROOK PAYNTON -  Psychometrics: 63/100, Presentation: 18/32
ABBOTT YEA -  Psychometrics: 54/100, Presentation: 15/32
OPALINE GAMMON -  Psychometrics: 56/100, Presentation: 20/32
BIDGET MACARTHUR -  Psychometrics: 59/100, Presentation: 22/32
ANDRIS BRADLEY -  Psychometrics: 60/100, Presentation: 21/32
PADGETT CRENNAN -  Psychometrics: 58/100, Presentation: 19/32
KIMMI EDGECUMBE -  Psychometrics: 53/100, Presentation: 23/32
ORTON BORER -  Psychometrics: 54/100, Presentation: 16/32
ALIKEE SAWOOD -  Psychometrics: 55/100, Presentation: 20/32
JULI RULER -  Psychometrics: 59/100, Presentation: 20/32
JACQUELYNN BANASIAK -  Psychometrics: 54/100, Presentation: 27/32
COSIMO LABRAM -  Psychometrics: 60/100, Presentation: 22/32
SILVESTER ONDRA -  Psychometrics: 55/100, Presentation: 18/32
WINNA LEMMERTZ -  Psychometrics: 57/100, Presentation: 22/32
CECIL KENNEWELL -  Psychometrics: 47/100, Presentation: 22/32
TANA CULLINANE -  Psychometrics: 54/100, Presentation: 17/32
"
Sparta Day 12 March 2019.txt,"Tuesday 12 March 2019
London Academy

EIMILE PINCOTT -  Psychometrics: 54/100, Presentation: 19/32
KIELE LETFORD -  Psychometrics: 54/100, Presentation: 24/32
HARRISON MACNAMEE -  Psychometrics: 59/100, Presentation: 17/32
DOLPH JOBBINS -  Psychometrics: 41/100, Presentation: 17/32
ANGELINE REWBOTTOM -  Psychometrics: 58/100, Presentation: 23/32
TONIA OAKES -  Psychometrics: 58/100, Presentation: 21/32
DOTI BOTHRAM -  Psychometrics: 37/100, Presentation: 19/32
JENIECE PETTY -  Psychometrics: 64/100, Presentation: 20/32
TILDI DALLICOAT -  Psychometrics: 60/100, Presentation: 24/32
LISHA KEAVENY -  Psychometrics: 55/100, Presentation: 16/32
INESSA MCCURTIN -  Psychometrics: 52/100, Presentation: 23/32
XERXES DOBROWLSKI -  Psychometrics: 56/100, Presentation: 23/32
KEEFER CARUS -  Psychometrics: 45/100, Presentation: 23/32
LOTTE WITHEROP -  Psychometrics: 59/100, Presentation: 24/32
BETTEANN BRIDGELAND -  Psychometrics: 69/100, Presentation: 22/32
ROXANNA RASHLEIGH -  Psychometrics: 57/100, Presentation: 17/32
AYMER RANDALES -  Psychometrics: 44/100, Presentation: 24/32
GARTH MESSAGER -  Psychometrics: 51/100, Presentation: 22/32
EUGENIE INNOCENTI -  Psychometrics: 57/100, Presentation: 19/32
DORALYNNE TORRICINA -  Psychometrics: 50/100, Presentation: 26/32
FOWLER CREWDSON -  Psychometrics: 66/100, Presentation: 22/32
BELLA TARBOX -  Psychometrics: 61/100, Presentation: 22/32
NORRI WYBERN -  Psychometrics: 46/100, Presentation: 19/32
CELLO DURRAND -  Psychometrics: 56/100, Presentation: 19/32
L;URETTE DAVELEY -  Psychometrics: 63/100, Presentation: 22/32
"
Sparta Day 12 November 2019.txt,"Tuesday 12 November 2019
London Academy

MORLEY BATTELL -  Psychometrics: 65/100, Presentation: 20/32
SIDNEE HOLLOWS -  Psychometrics: 51/100, Presentation: 17/32
AMALEE TOMKIN -  Psychometrics: 49/100, Presentation: 19/32
PEARLA TRIGWELL -  Psychometrics: 49/100, Presentation: 17/32
SIM BAUDAINS -  Psychometrics: 53/100, Presentation: 16/32
HALLIE BENTKE -  Psychometrics: 49/100, Presentation: 22/32
HEIDIE ZANETTO -  Psychometrics: 53/100, Presentation: 19/32
MADISON GETCH -  Psychometrics: 59/100, Presentation: 18/32
MURVYN AERS -  Psychometrics: 53/100, Presentation: 17/32
SELMA O'BROGANE -  Psychometrics: 52/100, Presentation: 21/32
MURRAY ARMFIRLD -  Psychometrics: 56/100, Presentation: 19/32
LUCIAS HAGGARTY -  Psychometrics: 63/100, Presentation: 21/32
LUDVIG LA GRANGE -  Psychometrics: 55/100, Presentation: 15/32
JAYME LIEBER -  Psychometrics: 55/100, Presentation: 19/32
TIMMIE KNUDSEN -  Psychometrics: 55/100, Presentation: 19/32
EVITA GISBY -  Psychometrics: 55/100, Presentation: 21/32
KIRSTENI LOREN -  Psychometrics: 54/100, Presentation: 22/32
LEICESTER BANKER -  Psychometrics: 52/100, Presentation: 21/32
KELLI TWIDDELL -  Psychometrics: 69/100, Presentation: 24/32
RACHELLE DREGAN -  Psychometrics: 56/100, Presentation: 13/32
NIVEN COOLING -  Psychometrics: 60/100, Presentation: 19/32
ANTHIATHIA BROAD -  Psychometrics: 60/100, Presentation: 20/32
SUSANNAH BENGOUGH -  Psychometrics: 63/100, Presentation: 26/32
ANATOLE BURSTON -  Psychometrics: 52/100, Presentation: 21/32
VERONICA PETROFF -  Psychometrics: 52/100, Presentation: 17/32
WENONAH RELPH -  Psychometrics: 40/100, Presentation: 19/32
"
Sparta Day 12 September 2019.txt,"Thursday 12 September 2019
Birmingham Academy

BAIRD REYNOOLLDS -  Psychometrics: 58/100, Presentation: 19/32
HI MATHERSON -  Psychometrics: 42/100, Presentation: 23/32
FERNANDO HOWCHIN -  Psychometrics: 54/100, Presentation: 16/32
PATEN BARTELLI -  Psychometrics: 52/100, Presentation: 14/32
BARTON HARPIN -  Psychometrics: 56/100, Presentation: 20/32
TOINETTE PFLIEGER -  Psychometrics: 41/100, Presentation: 21/32
AMOS STOWGILL -  Psychometrics: 42/100, Presentation: 20/32
MATELDA CHASTENET -  Psychometrics: 51/100, Presentation: 23/32
SHAMUS ATTENBARROW -  Psychometrics: 53/100, Presentation: 22/32
WALD LYNES -  Psychometrics: 55/100, Presentation: 13/32
LORIA MENLOW -  Psychometrics: 57/100, Presentation: 20/32
GARWOOD MCMEEKIN -  Psychometrics: 48/100, Presentation: 16/32
KEARNEY CERIE -  Psychometrics: 48/100, Presentation: 19/32
DORINE ERRICKER -  Psychometrics: 49/100, Presentation: 20/32
MILLICENT BUCHANAN -  Psychometrics: 59/100, Presentation: 23/32
CLAUDETTE DE CARLO -  Psychometrics: 48/100, Presentation: 15/32
CHEVALIER EYKELBOSCH -  Psychometrics: 54/100, Presentation: 17/32
PENNY TRATHEN -  Psychometrics: 51/100, Presentation: 17/32
JENN BLITZ -  Psychometrics: 57/100, Presentation: 23/32
TRENT SOUTHWICK -  Psychometrics: 56/100, Presentation: 21/32
ELIZABET SANBROKE -  Psychometrics: 60/100, Presentation: 20/32
OFELLA SHELMARDINE -  Psychometrics: 58/100, Presentation: 18/32
VASILI CARTLEDGE -  Psychometrics: 57/100, Presentation: 15/32
MAUDE ITHELL -  Psychometrics: 52/100, Presentation: 18/32
SARAANN ELCOMBE -  Psychometrics: 50/100, Presentation: 19/32
VEVAY FEIRN -  Psychometrics: 54/100, Presentation: 25/32
MONTY GORRIESSEN -  Psychometrics: 51/100, Presentation: 22/32
VACLAV PIETESCH -  Psychometrics: 61/100, Presentation: 27/32
MERCIE GROGER -  Psychometrics: 43/100, Presentation: 24/32
"
Sparta Day 13 August 2019.txt,"Tuesday 13 August 2019
London Academy

CLEM WOODYEARE -  Psychometrics: 39/100, Presentation: 16/32
WESLEY TOLERTON -  Psychometrics: 59/100, Presentation: 19/32
CORNIE LOMATH -  Psychometrics: 45/100, Presentation: 22/32
SAUNCHO AVESON -  Psychometrics: 58/100, Presentation: 30/32
LEONORE PETTIFORD -  Psychometrics: 62/100, Presentation: 21/32
LY FERRO -  Psychometrics: 54/100, Presentation: 21/32
PAMELINA ITZKOVSKY -  Psychometrics: 58/100, Presentation: 19/32
GALE QUARTLEY -  Psychometrics: 62/100, Presentation: 20/32
MERELL TREMMIL -  Psychometrics: 67/100, Presentation: 20/32
ILARIO YEATES -  Psychometrics: 53/100, Presentation: 24/32
HEWETT LAMPUTT -  Psychometrics: 54/100, Presentation: 21/32
DEBBY HADIGATE -  Psychometrics: 48/100, Presentation: 20/32
DERK ANDRESS -  Psychometrics: 64/100, Presentation: 19/32
CHUCHO GALFOUR -  Psychometrics: 56/100, Presentation: 19/32
ORLAND GLAISNER -  Psychometrics: 54/100, Presentation: 24/32
LEDA AHARONI -  Psychometrics: 59/100, Presentation: 18/32
AMITY PANCAST -  Psychometrics: 46/100, Presentation: 17/32
URBANO REINISCH -  Psychometrics: 55/100, Presentation: 21/32
LAMOND LEVENSKY -  Psychometrics: 68/100, Presentation: 22/32
BALDUIN CULLETON -  Psychometrics: 52/100, Presentation: 18/32
OLIY ELLAR -  Psychometrics: 56/100, Presentation: 25/32
NIAL ORET -  Psychometrics: 58/100, Presentation: 25/32
RENAULT ROCKELL -  Psychometrics: 45/100, Presentation: 23/32
CHRISTIAN BINGLEY -  Psychometrics: 59/100, Presentation: 19/32
"
Sparta Day 13 February 2019.txt,"Wednesday 13 February 2019
London Academy

CAMERON GLEAVES -  Psychometrics: 53/100, Presentation: 17/32
NAOMI SHORTT -  Psychometrics: 56/100, Presentation: 20/32
SHERLOCK SIBLEY -  Psychometrics: 51/100, Presentation: 23/32
JOSEFINA VEILLARD -  Psychometrics: 46/100, Presentation: 18/32
LANE MYRKUS -  Psychometrics: 52/100, Presentation: 21/32
TADEO HOURIGAN -  Psychometrics: 55/100, Presentation: 14/32
DOROTHEE SALMOND -  Psychometrics: 40/100, Presentation: 25/32
ANTONIA MACKAIG -  Psychometrics: 53/100, Presentation: 23/32
ERAN CICCI -  Psychometrics: 46/100, Presentation: 17/32
BERYLE D'ANTONIO -  Psychometrics: 65/100, Presentation: 18/32
HERMIONE TUME -  Psychometrics: 48/100, Presentation: 17/32
ARDA DISBROW -  Psychometrics: 51/100, Presentation: 22/32
TULLEY HINDRICH -  Psychometrics: 49/100, Presentation: 18/32
DIONYSUS GARTER -  Psychometrics: 66/100, Presentation: 22/32
JERE JORDINE -  Psychometrics: 51/100, Presentation: 20/32
HERMINIA BRETTEL -  Psychometrics: 57/100, Presentation: 22/32
OBADIAH HEGLEY -  Psychometrics: 47/100, Presentation: 20/32
GANNIE LAMBERTESCHI -  Psychometrics: 67/100, Presentation: 18/32
HILDAGARDE CHURCHLOW -  Psychometrics: 62/100, Presentation: 23/32
BRENA CREEBER -  Psychometrics: 53/100, Presentation: 22/32
LILLLIE KUN -  Psychometrics: 61/100, Presentation: 20/32
VALE TREVARTHEN -  Psychometrics: 52/100, Presentation: 18/32
FABIAN EXELL -  Psychometrics: 60/100, Presentation: 25/32
ALESSANDRA KROLLMANN -  Psychometrics: 57/100, Presentation: 16/32
SHURLOCKE HELMKE -  Psychometrics: 45/100, Presentation: 20/32
EL DURANTE -  Psychometrics: 53/100, Presentation: 21/32
BENEDICK ARNHOLD -  Psychometrics: 62/100, Presentation: 16/32
LUCE MIDDEN -  Psychometrics: 60/100, Presentation: 23/32
AMOS VASNEV -  Psychometrics: 50/100, Presentation: 19/32
SILVESTER CALLER -  Psychometrics: 61/100, Presentation: 19/32
PHILLIS MELIN -  Psychometrics: 58/100, Presentation: 26/32
ULRIC MORDIN -  Psychometrics: 46/100, Presentation: 23/32
"
Sparta Day 13 June 2019.txt,"Thursday 13 June 2019
Birmingham Academy

LENNA DAULBY -  Psychometrics: 58/100, Presentation: 24/32
ESDRAS PIRES -  Psychometrics: 50/100, Presentation: 19/32
GIANNI DECROIX -  Psychometrics: 46/100, Presentation: 22/32
SALIM EDMUNDSON -  Psychometrics: 52/100, Presentation: 26/32
VANIA INGRAY -  Psychometrics: 53/100, Presentation: 25/32
BRIANO NISSLE -  Psychometrics: 59/100, Presentation: 16/32
VALERYE HOBBING -  Psychometrics: 45/100, Presentation: 16/32
BUNNY BARNS -  Psychometrics: 54/100, Presentation: 21/32
MELLI RICHARDET -  Psychometrics: 48/100, Presentation: 17/32
GUIDO LASSELLS -  Psychometrics: 60/100, Presentation: 23/32
WALDEN LAVELLE -  Psychometrics: 51/100, Presentation: 14/32
AUDRYE WALKINGSHAW -  Psychometrics: 54/100, Presentation: 18/32
PACE RAINE -  Psychometrics: 41/100, Presentation: 15/32
STAFFARD LOAD -  Psychometrics: 59/100, Presentation: 16/32
DAREN HOUSON -  Psychometrics: 52/100, Presentation: 18/32
WILLI GOULSTON -  Psychometrics: 44/100, Presentation: 15/32
ARETHA ROSENBOIM -  Psychometrics: 58/100, Presentation: 13/32
GERIANNE CHRISTOFOROU -  Psychometrics: 50/100, Presentation: 25/32
ADAH FOST -  Psychometrics: 53/100, Presentation: 20/32
ALISTAIR MCCARTNEY -  Psychometrics: 52/100, Presentation: 14/32
PALMER SNADDIN -  Psychometrics: 58/100, Presentation: 24/32
KETTIE LUFKIN -  Psychometrics: 49/100, Presentation: 18/32
DACY POCOCKE -  Psychometrics: 54/100, Presentation: 19/32
"
